date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:17	380694/380694	---M--	200	added ('OK')	image/jpeg	etag:%2267131838-5cf16%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/retro-motorbikes-parked-in-row-on-special-platform-in-garage-3817843-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/retro-motorbikes-parked-in-row-on-special-platform-in-garage-3817843-scaled.jpg	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-laingholm/)
13:05:18	2950/2950	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a86d450-b86%22	https://westaucklandstorage.co.nz/wp-includes/js/comment-reply.min.js?ver=7.1	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-includes/js/comment-reply.min4d6f.js	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-laingholm/)
13:05:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:18%20GMT	https://westaucklandstorage.co.nz/?p=384	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index6905.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-laingholm/)
13:05:18	2563/2563	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:18%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-trusted-storage-in-huia%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed0843.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-in-huia/)
13:05:19	150927/150927	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:18%20GMT	https://westaucklandstorage.co.nz/author/isaac/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/author/isaac/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-laingholm/)
13:05:19	158056/158056	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:19%20GMT	https://westaucklandstorage.co.nz/business-storage-solutions-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/business-storage-solutions-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-laingholm/)
13:05:19	150145/150145	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:19%20GMT	https://westaucklandstorage.co.nz/category/uncategorized/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/category/uncategorized/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-laingholm/)
13:05:19	2753/2753	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:19%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-trusted-storage-in-huia%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed844c	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-in-huia/)
13:05:19	158703/158703	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:19%20GMT	https://westaucklandstorage.co.nz/motorbike-storage-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/motorbike-storage-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-laingholm/)
13:05:19	939/939	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-in-huia/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-in-huia/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-in-huia/)
13:05:19	7883/7883	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:19%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/381	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/381.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-in-huia/)
13:05:20	248364/248364	---M--	200	added ('OK')	image/jpeg	etag:%226717520d-3ca2c%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/20220730_132452_Sunnyvale-1024x768.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/20220730_132452_Sunnyvale-1024x768.jpg	(from https://westaucklandstorage.co.nz/west-auckland-storage-secure-storage-in-sunnyvale/)
13:05:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:20%20GMT	https://westaucklandstorage.co.nz/?p=381	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index1f38.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-in-huia/)
13:05:20	2577/2577	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:20%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-secure-storage-in-sunnyvale%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed03e8.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-secure-storage-in-sunnyvale/)
13:05:20	936/936	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-secure-storage-in-sunnyvale/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-secure-storage-in-sunnyvale/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-secure-storage-in-sunnyvale/)
13:05:20	2767/2767	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:20%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-secure-storage-in-sunnyvale%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embedd3ae	(from https://westaucklandstorage.co.nz/west-auckland-storage-secure-storage-in-sunnyvale/)
13:05:20	8055/8055	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:20%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/378	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/378.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-secure-storage-in-sunnyvale/)
13:05:21	2590/2590	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:21%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-storage-solution-in-new-lynn%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed03e2.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-new-lynn/)
13:05:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:21%20GMT	https://westaucklandstorage.co.nz/?p=378	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/indexe8d3.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-secure-storage-in-sunnyvale/)
13:05:21	954/954	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-new-lynn/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-new-lynn/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-new-lynn/)
13:05:21	2780/2780	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:21%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-storage-solution-in-new-lynn%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed1e42	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-new-lynn/)
13:05:21	7907/7907	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:21%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/375	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/375.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-new-lynn/)
13:05:22	933/933	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-massey/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-massey/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-massey/)
13:05:22	2586/2586	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:21%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-reliable-storage-in-massey%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed1786.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-massey/)
13:05:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:21%20GMT	https://westaucklandstorage.co.nz/?p=375	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index3922.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-new-lynn/)
13:05:22	2776/2776	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:22%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-reliable-storage-in-massey%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embeda7e3	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-massey/)
13:05:22	8091/8091	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:22%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/371	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/371.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-massey/)
13:05:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:22%20GMT	https://westaucklandstorage.co.nz/?p=371	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index9f0a.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-massey/)
13:05:23	978/978	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-trusted-storage-solutions-in-west-harbour/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-trusted-storage-solutions-in-west-harbour/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-trusted-storage-solutions-in-west-harbour/)
13:05:23	2641/2641	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:22%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-trusted-storage-solutions-in-west-harbour%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed85b4.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-trusted-storage-solutions-in-west-harbour/)
13:05:23	2831/2831	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:23%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-trusted-storage-solutions-in-west-harbour%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embedd8a0	(from https://westaucklandstorage.co.nz/west-auckland-storage-trusted-storage-solutions-in-west-harbour/)
13:05:23	8027/8027	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:23%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/368	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/368.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-trusted-storage-solutions-in-west-harbour/)
13:05:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:24%20GMT	https://westaucklandstorage.co.nz/?p=368	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index5ee4.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-trusted-storage-solutions-in-west-harbour/)
13:05:24	2620/2620	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:24%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-storage-solution-in-hobsonville%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embeda156.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-hobsonville/)
13:05:24	963/963	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-hobsonville/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-hobsonville/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-hobsonville/)
13:05:24	2810/2810	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:24%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-storage-solution-in-hobsonville%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed326a	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-hobsonville/)
13:05:24	8094/8094	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:24%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/365	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/365.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-hobsonville/)
13:05:25	2572/2572	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:25%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-reliable-storage-in-lincoln%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed85f5.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-lincoln/)
13:05:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:25%20GMT	https://westaucklandstorage.co.nz/?p=365	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index18ee.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-storage-solution-in-hobsonville/)
13:05:25	936/936	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-lincoln/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-lincoln/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-lincoln/)
13:05:25	2762/2762	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:25%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-reliable-storage-in-lincoln%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed137d	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-lincoln/)
13:05:25	8152/8152	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:25%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/362	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/362.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-lincoln/)
13:05:25	226003/226003	---M--	200	added ('OK')	image/jpeg	etag:%2267174f24-372d3%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/Green_Bay_20220618_113021-1024x768.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/Green_Bay_20220618_113021-1024x768.jpg	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-green-bay/)
13:05:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:25%20GMT	https://westaucklandstorage.co.nz/?p=362	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/indexe4db.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-reliable-storage-in-lincoln/)
13:05:26	2652/2652	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:26%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-trusted-storage-solution-in-green-bay%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embedae5f.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-green-bay/)
13:05:26	981/981	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-green-bay/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-green-bay/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-green-bay/)
13:05:26	2842/2842	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:26%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-trusted-storage-solution-in-green-bay%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed54c0	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-green-bay/)
13:05:26	8471/8471	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:26%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/359	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/359.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-green-bay/)
13:05:26	2661/2661	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:26%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-reliable-storage-solution-in-kelston%2F	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embed1fd2.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-kelston/)
13:05:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:27%20GMT	https://westaucklandstorage.co.nz/?p=359	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/indexcaf0.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-trusted-storage-solution-in-green-bay/)
13:05:27	978/978	---MC-	200	added ('OK')	application/rss+xml	etag:%221a3498f3a0c0b5b04763a189a699084e%22	https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-kelston/feed/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-kelston/feed/index.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-kelston/)
13:05:27	2851/2851	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Sep%202026%2001:05:27%20GMT	https://westaucklandstorage.co.nz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwestaucklandstorage.co.nz%2Fwest-auckland-storage-your-reliable-storage-solution-in-kelston%2F&format=xml	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/oembed/1.0/embeddfd9	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-kelston/)
13:05:27	10008/10008	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Sep%202026%2001:05:27%20GMT	https://westaucklandstorage.co.nz/wp-json/wp/v2/posts/348	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-json/wp/v2/posts/348.json	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-kelston/)
13:05:27	419756/419756	---M--	200	added ('OK')	image/jpeg	etag:%22671318ee-667ac%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/illuminated-string-light-bulbs-on-campervan-8231169-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/illuminated-string-light-bulbs-on-campervan-8231169-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/4/)
13:05:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:27%20GMT	https://westaucklandstorage.co.nz/?p=348	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/index2206.html	(from https://westaucklandstorage.co.nz/west-auckland-storage-your-reliable-storage-solution-in-kelston/)
13:05:28	208849/208849	---M--	200	added ('OK')	image/jpeg	etag:%226713189b-32fd1%22	https://westaucklandstorage.co.nz/wp-content/uploads/2024/10/man-in-black-jacket-and-white-helmet-sitting-on-chair-6169057-scaled.jpg	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/wp-content/uploads/2024/10/man-in-black-jacket-and-white-helmet-sitting-on-chair-6169057-scaled.jpg	(from https://westaucklandstorage.co.nz/blog/page/4/)
13:05:28	158674/158674	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:28%20GMT	https://westaucklandstorage.co.nz/outdoor-storage-solutions-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/outdoor-storage-solutions-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/4/)
13:05:28	158638/158638	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:28%20GMT	https://westaucklandstorage.co.nz/caravan-storage-at-west-auckland-storage/	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/westaucklandstorage.co.nz/caravan-storage-at-west-auckland-storage/index.html	(from https://westaucklandstorage.co.nz/blog/page/4/)
13:05:29	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Sep%202026%2001:05:29%20GMT	https://gmpg.org/xfn/and	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/and.88.delayed	(from https://gmpg.org/xfn/)
13:05:29	5209/5209	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:29%20GMT	https://gmpg.org/xfn/1	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/1.html	(from https://gmpg.org/xfn/join)
13:05:30	250/250	---M--	200	added ('OK')	image/gif	etag:%2264e1836a-fa-3ef0a663b3680%22	https://gmpg.org/xfn/xfn-btn.gif	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/xfn-btn.gif	(from https://gmpg.org/xfn/join)
13:05:30	9010/9010	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:30%20GMT	https://gmpg.org/xfn/creator-fr	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/creator-fr.html	(from https://gmpg.org/xfn/tools)
13:05:30	8836/8836	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Sep%202026%2001:05:30%20GMT	https://gmpg.org/xfn/creator-it	C:/Users/isaac/My%20Drive/Downloads/west-auckland-storeage/gmpg.org/xfn/creator-it.html	(from https://gmpg.org/xfn/tools)
